,Text,Ori_Label,Predict_Label
588,"Ruth Abram of the Lower East Side Tenement Museum , Carl Akeley of the American Museum of Natural History and the Field Museum of American History , Alfred H. Barr Jr. of the Museum of Modern Art , William Conway of the Bronx Zoo and Philippe de Montebello of the Metropolitan Museum of Art are among 100 museum leaders , living and dead , named by the American Association of Museums to its honor roll in celebration of its 100th anniversary .",/business/person/company,/business/person/company
589,"13515 Yarmouth Drive , Pickerington , Ohio 43147 .",/location/location/contains,/location/location/contains
590,"Goodyear Corporate Headquarters 1201 E. Market Street , Akron , Ohio 44305 .",/location/location/contains,/business/person/company
591,"cantonclassiccar.org CARRILLON HISTORICAL PARK -- Exhibits illustrating how transportation changed the Dayton area and how Dayton changed transportation , from the horse-drawn wagons to Chevy S-10 trucks built in nearby Moraine , Ohio .",/location/location/contains,/location/location/contains
592,"1000 Carillon Boulevard , Dayton , Ohio 45409 .",/location/location/contains,/location/location/contains
593,"10825 East Boulevard , Cleveland , Ohio 44106 .",/location/location/contains,/location/location/contains
594,"1899 Mahoning Avenue , Warren , Ohio 44483 .",/location/location/contains,/location/location/contains
595,"Canton , Ohio 44703 .",/location/location/contains,/location/location/contains
596,"It was Jack Kemp , a former congressman from the Buffalo area who was the Republican vice presidential candidate in 1996 -- not Geraldine Ferraro , a former Democratic congresswoman from Queens , who was the vice presidential candidate in 1984 .",/people/person/place_lived,/people/person/place_lived
597,"Which makes this historical footnote all the more intriguing in light of the fact that Mayor Bloomberg is aggressively wooing both national conventions to New York for 2008 : The last time a presidential candidate who was nominated in his home state got elected was 130 years ago , when Rutherford B. Hayes , of Ohio , in a disputed electoral count , edged out Samuel J. Tilden , a New Yorker who had won the popular vote .",/people/person/place_lived,/people/person/place_lived
598,"A1 Military Takes Over Thailand In Thailand 's first coup in 15 years , military leaders seized control of Bangkok and declared martial law in the capital .",/location/country/administrative_divisions,/location/country/administrative_divisions
599,"INTERNATIONAL A3-14 Bush and Iranian Clash Over Iran Nuclear Aims President Bush and President Mahmoud Ahmadinejad of Iran , separated by several hours , clashed at the United Nations over Iran 's nuclear ambitions as diplomats continued the delicate work of setting terms for talks with Iran over its uranium enrichment program .",/people/person/nationality,/people/person/nationality
600,"A1 The top American commander in the Middle East said more than 140,000 soldiers would probably be needed in Iraq at least until next spring .",/location/location/contains,/location/location/contains
601,"The vessels left port shortly after the attack , the first against American military ships since the bombing of the destroyer Cole in Aden , Yemen , five years ago .",/location/country/administrative_divisions,/people/deceased_person/place_of_death
602,"Two American sailors and a Coast Guardsman attached to the Fifth Fleet were killed in April 2004 in the port at Basra , Iraq , when three suicide bomb boats tried to ram oil platforms .",/location/location/contains,/location/location/contains
603,A palace spokeswoman said senior members of Jordan 's government had flown to Aqaba .,/location/location/contains,/business/person/company
604,"Aqaba , Jordan 's only port , is its link to the world economy and a major source of tourism dollars at its beach resorts .",/location/location/contains,/location/location/contains
605,"Detectives from the 10th Precinct questioned Mr. Glinton , 42 , a New York City sanitation worker living in East New York , and the police said he was considered a suspect .",/location/location/contains,/location/neighborhood/neighborhood_of
606,"The body of Mr. Glinton 's former girlfriend , Lisa Eatmon , 33 , of New Lots , Brooklyn , was found floating near the Chelsea Piers , off 23rd Street in Manhattan , on the morning of April 3 .",/location/neighborhood/neighborhood_of,/location/neighborhood/neighborhood_of
607,"Hollis Marion-Dene von Summer , a daughter of Sally L. von Summer of Washington and the late Alex C. von Summer Jr. , was married yesterday afternoon to Michael James Kennedy , a son of Colleen G. Kennedy and a stepson of Edward F. Humphries of Castleton Corners , Staten Island .",/location/location/contains,/location/location/contains
608,"Mr. Cross , who holds a degree from the Columbia Graduate School of Architecture , oversaw the development of the Miami arena designed by Arquitectonica , a firm known for its splashy tropical modernism , while he was president of business operations for the Miami Heat basketball team six years ago .",/sports/sports_team_location/teams,/business/person/company
609,"There 's only been one other disappointment in my life that comes close , '' said Mr. Cross , who grew up in Toronto : he was to have competed on the Canadian sailing team at the 1980 Olympics in Moscow until Canada withdrew under a boycott led by the United States .",/location/administrative_division/country,/people/person/place_of_birth
610,"When construction started in January 2004 , Mrs. Cross spent eight months in England -- where her work often takes her -- with Hadley and Avery , who attended a London school for a semester .",/location/country/capital,/people/person/children
